order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
8341,13,9,Samosa,18/11/24,09:53:40,Pending,377
8342,8,66,Paneer Butter Masala,19/08/24,09:52:49,Cancelled,154
8343,1,36,Masala Dosa,17/08/24,23:48:50,Pending,346
8344,15,6,Burger,11/03/24,15:35:05,Cancelled,564
8345,5,49,Prawn Masala,30/07/23,20:22:18,Cancelled,393
8346,31,30,Paneer Lababdar,05/12/23,02:02:57,Cancelled,398
8347,1,35,Prawn Masala,30/04/23,05:12:16,Pending,572
8348,3,49,Masala Dosa,24/09/23,20:11:10,Completed,260
8349,1,54,Pasta Alfredo,16/11/23,20:57:18,Completed,170
8350,23,55,Chole Bhature,29/01/23,20:52:14,Pending,562
8351,1,53,Chicken Biryani,14/12/23,06:51:31,Completed,470
8352,5,6,Paneer Lababdar,16/03/23,00:14:28,Cancelled,191
8353,1,34,Chole Bhature,06/06/23,04:20:14,Completed,159
8354,32,46,Egg Curry,14/08/24,22:55:34,Completed,402
8355,6,1,Egg Curry,18/11/23,09:20:07,Completed,226
8356,13,55,Pasta Alfredo,14/02/23,16:14:19,Completed,597
8357,32,5,Chicken Biryani,12/01/24,08:54:04,Pending,342
8358,13,10,Chicken Biryani,30/05/24,21:23:41,Cancelled,455
8359,19,48,Pasta Alfredo,24/06/24,10:44:43,Pending,588
8360,16,36,Samosa,11/09/23,19:20:14,Pending,432
8361,24,38,Masala Dosa,23/11/24,17:37:03,Pending,522
8362,1,55,Samosa,01/10/23,23:20:02,Completed,562
8363,18,56,Paneer Butter Masala,11/09/24,10:14:03,Pending,527
8364,11,9,Masala Dosa,14/06/23,02:37:49,Pending,566
8365,14,58,Pasta Alfredo,09/12/23,03:37:21,Completed,189
8366,6,56,Chole Bhature,27/08/24,01:47:44,Pending,441
8367,7,22,Egg Curry,19/10/24,00:18:40,Completed,320
8368,28,26,Pasta Alfredo,25/02/23,20:45:02,Completed,338
8369,18,12,Egg Curry,17/05/24,10:23:12,Cancelled,323
8370,12,56,Egg Curry,08/04/24,23:47:03,Pending,522
8371,25,45,Chicken Biryani,07/06/23,11:41:50,Completed,453
8372,18,35,Samosa,23/01/24,13:45:38,Completed,453
8373,17,18,Paneer Lababdar,18/04/23,07:49:59,Completed,347
8374,11,50,Paneer Lababdar,22/12/23,06:10:04,Cancelled,591
8375,11,24,Paneer Butter Masala,14/08/23,01:18:01,Cancelled,553
8376,23,39,Chicken Biryani,12/08/24,06:48:03,Cancelled,219
8377,10,13,Paneer Lababdar,28/11/23,03:36:21,Completed,233
8378,20,5,Chole Bhature,02/02/24,20:17:10,Cancelled,482
8379,27,28,Masala Dosa,23/03/23,16:54:48,Completed,165
8380,16,21,Pasta Alfredo,19/06/23,12:29:36,Cancelled,327
8381,9,6,Pasta Alfredo,02/03/23,16:04:15,Pending,159
8382,9,37,Prawn Masala,01/09/24,08:57:44,Cancelled,254
8383,29,27,Paneer Lababdar,20/08/23,03:47:45,Completed,428
8384,31,30,Samosa,16/09/24,22:17:20,Pending,410
8385,19,42,Egg Curry,13/02/24,21:56:19,Pending,523
8386,8,56,Egg Curry,30/03/24,00:25:01,Pending,185
8387,15,7,Samosa,25/02/24,02:10:26,Pending,274
8388,12,49,Paneer Lababdar,16/11/23,15:28:49,Cancelled,546
8389,6,9,Burger,23/10/23,17:44:49,Cancelled,581
8390,17,41,Chole Bhature,30/08/24,22:21:31,Pending,164
8391,14,49,Samosa,13/02/23,23:41:33,Completed,406
8392,27,42,Pasta Alfredo,11/06/23,23:19:01,Cancelled,462
8393,32,18,Burger,04/06/24,09:01:56,Cancelled,453
8394,15,46,Chicken Biryani,05/09/24,13:26:14,Pending,474
8395,12,4,Mutton Rogan Josh,28/01/24,18:29:36,Cancelled,544
8396,30,33,Mutton Rogan Josh,26/12/23,17:16:45,Completed,425
8397,3,57,Chicken Biryani,03/09/24,17:49:07,Pending,348
8398,29,49,Burger,07/08/24,20:16:27,Completed,480
8399,23,45,Prawn Masala,04/06/23,19:17:30,Cancelled,391
8400,8,22,Paneer Butter Masala,08/05/24,02:59:30,Completed,556
8401,3,58,Samosa,03/08/24,14:06:04,Pending,433
8402,1,29,Chole Bhature,01/05/23,03:12:42,Cancelled,220
8403,32,10,Paneer Lababdar,05/07/23,08:45:24,Cancelled,202
8404,26,33,Masala Dosa,03/05/24,18:33:25,Pending,524
8405,20,12,Chicken Biryani,17/10/24,21:02:25,Cancelled,428
8406,7,39,Burger,18/12/23,11:05:47,Cancelled,290
8407,28,62,Masala Dosa,17/05/23,05:20:58,Cancelled,374
8408,11,19,Paneer Butter Masala,04/08/23,05:25:07,Pending,346
8409,19,10,Paneer Butter Masala,08/12/24,12:21:58,Cancelled,393
8410,2,18,Chicken Biryani,06/04/24,23:34:34,Completed,263
8411,28,10,Paneer Lababdar,28/05/23,13:48:03,Pending,578
8412,18,56,Prawn Masala,29/10/24,22:35:30,Completed,416
8413,6,26,Burger,17/03/24,01:41:37,Completed,220
8414,1,41,Egg Curry,01/01/23,22:01:21,Completed,574
8415,11,61,Pasta Alfredo,31/03/23,01:41:46,Pending,203
8416,25,56,Masala Dosa,02/09/24,10:34:16,Cancelled,523
8417,10,54,Burger,25/03/24,21:33:46,Completed,569
8418,1,9,Paneer Butter Masala,25/08/23,01:34:26,Completed,178
8419,6,33,Masala Dosa,17/09/23,05:07:25,Pending,217
8420,15,49,Egg Curry,04/01/23,03:09:41,Cancelled,372
8421,19,64,Mutton Rogan Josh,17/02/24,02:45:15,Pending,308
8422,27,9,Paneer Lababdar,17/01/24,01:11:30,Cancelled,481
8423,12,62,Prawn Masala,20/11/23,19:34:06,Pending,290
8424,2,36,Chicken Biryani,11/02/24,17:14:37,Cancelled,230
8425,4,6,Masala Dosa,25/12/23,10:16:51,Cancelled,398
8426,8,38,Paneer Lababdar,12/11/24,22:34:19,Completed,175
8427,11,43,Chicken Biryani,28/07/23,02:30:08,Completed,152
8428,1,36,Mutton Rogan Josh,30/06/24,17:39:46,Pending,555
8429,22,41,Paneer Lababdar,01/09/23,23:18:54,Completed,579
8430,19,19,Burger,20/06/23,04:59:21,Cancelled,205
8431,14,13,Masala Dosa,17/12/23,05:29:57,Completed,573
8432,4,50,Egg Curry,21/02/23,23:15:25,Completed,242
8433,14,23,Prawn Masala,11/07/24,07:44:16,Completed,445
8434,13,12,Chole Bhature,10/04/23,16:58:22,Pending,574
8435,9,2,Pasta Alfredo,11/10/24,08:00:23,Cancelled,374
8436,18,58,Masala Dosa,22/09/24,06:10:03,Completed,566
8437,30,48,Pasta Alfredo,20/04/24,21:09:07,Pending,497
8438,17,57,Paneer Butter Masala,18/09/23,11:56:47,Pending,265
8439,22,63,Egg Curry,07/12/23,20:59:41,Completed,278
8440,8,9,Prawn Masala,26/05/23,07:34:09,Completed,553
8441,24,32,Mutton Rogan Josh,13/06/24,12:31:32,Pending,158
8442,15,46,Chole Bhature,09/05/23,11:52:44,Pending,273
8443,22,37,Egg Curry,17/11/24,15:18:54,Completed,288
8444,26,39,Paneer Lababdar,15/06/23,22:49:43,Pending,422
8445,4,66,Pasta Alfredo,02/11/24,08:39:09,Cancelled,370
8446,11,15,Pasta Alfredo,07/08/24,00:39:56,Cancelled,251
8447,5,29,Mutton Rogan Josh,25/06/24,16:40:48,Cancelled,410
8448,12,56,Egg Curry,27/08/23,20:45:45,Cancelled,590
8449,12,24,Prawn Masala,31/12/23,23:31:15,Completed,293
8450,18,17,Pasta Alfredo,14/08/24,14:53:23,Completed,419
8451,15,40,Prawn Masala,13/12/23,18:29:16,Cancelled,600
8452,13,41,Pasta Alfredo,17/12/24,17:15:04,Completed,300
8453,9,22,Samosa,01/08/24,17:13:14,Pending,467
8454,21,21,Samosa,04/08/24,08:01:15,Completed,211
8455,25,68,Paneer Lababdar,01/11/24,21:01:21,Completed,174
8456,20,40,Burger,15/02/23,22:15:56,Cancelled,474
8457,23,2,Burger,27/08/24,14:01:23,Completed,514
8458,13,65,Chole Bhature,18/04/24,13:53:14,Completed,593
8459,18,33,Samosa,05/04/24,12:13:13,Cancelled,223
8460,18,46,Prawn Masala,25/02/23,10:29:18,Cancelled,153
8461,14,13,Prawn Masala,15/01/23,15:41:39,Completed,546
8462,32,16,Paneer Lababdar,03/10/23,01:27:45,Completed,324
8463,7,11,Mutton Rogan Josh,28/02/23,22:59:59,Cancelled,325
8464,2,49,Masala Dosa,30/06/23,07:23:21,Completed,551
8465,20,1,Pasta Alfredo,29/05/24,04:40:01,Cancelled,323
8466,6,18,Prawn Masala,04/05/23,18:41:09,Pending,254
8467,12,39,Samosa,12/03/24,11:40:01,Pending,157
8468,9,46,Paneer Lababdar,13/05/23,08:21:43,Pending,233
8469,30,60,Burger,14/10/23,13:38:43,Pending,598
8470,11,34,Chicken Biryani,19/12/24,09:33:09,Cancelled,263
8471,5,25,Pasta Alfredo,24/12/23,23:03:34,Completed,356
8472,25,47,Burger,23/04/23,07:12:11,Cancelled,598
8473,1,18,Chicken Biryani,17/07/23,01:32:37,Completed,525
8474,3,12,Burger,28/03/24,01:08:51,Cancelled,392
8475,27,55,Mutton Rogan Josh,07/07/23,00:17:04,Completed,397
8476,2,3,Masala Dosa,23/10/23,11:53:09,Completed,296
8477,26,67,Chicken Biryani,06/01/24,16:18:15,Completed,456
8478,31,25,Paneer Butter Masala,06/06/24,00:29:37,Pending,279
8479,8,15,Paneer Butter Masala,01/12/23,00:21:22,Pending,157
8480,16,57,Pasta Alfredo,27/05/24,12:42:58,Pending,399
8481,14,44,Pasta Alfredo,27/01/24,05:46:53,Pending,167
8482,3,22,Paneer Butter Masala,10/01/24,21:14:38,Cancelled,421
8483,2,15,Masala Dosa,29/04/23,01:59:53,Cancelled,456
8484,8,4,Samosa,23/05/24,13:56:09,Cancelled,525
8485,21,34,Chicken Biryani,08/10/23,12:55:48,Completed,310
8486,27,24,Paneer Butter Masala,19/11/23,18:10:23,Completed,568
8487,30,31,Masala Dosa,19/05/23,11:33:47,Cancelled,427
8488,26,1,Burger,04/11/23,04:08:56,Completed,405
8489,19,8,Samosa,08/06/23,15:11:55,Cancelled,206
8490,23,34,Masala Dosa,12/03/23,11:52:33,Cancelled,405
8491,10,38,Burger,17/02/23,02:29:01,Cancelled,489
8492,22,20,Prawn Masala,24/04/23,03:18:59,Pending,176
8493,4,26,Masala Dosa,26/12/24,23:37:04,Pending,171
8494,17,30,Pasta Alfredo,23/08/23,15:34:12,Pending,579
8495,3,40,Samosa,27/06/24,08:16:24,Pending,154
8496,11,6,Paneer Lababdar,09/03/24,21:47:16,Completed,426
8497,28,36,Mutton Rogan Josh,30/12/24,18:17:09,Pending,521
8498,32,59,Pasta Alfredo,19/02/24,08:14:38,Completed,291
8499,24,25,Mutton Rogan Josh,02/05/24,15:14:08,Cancelled,524
8500,18,46,Prawn Masala,14/04/23,22:51:20,Cancelled,264
8501,11,58,Paneer Butter Masala,05/03/23,19:07:17,Completed,413
8502,25,14,Pasta Alfredo,08/08/23,19:33:34,Cancelled,332
8503,30,48,Prawn Masala,09/06/23,06:33:20,Pending,583
8504,3,38,Samosa,08/05/23,08:56:07,Cancelled,241
8505,28,1,Paneer Lababdar,08/03/23,17:28:29,Completed,348
8506,23,33,Egg Curry,02/08/23,13:30:45,Completed,345
8507,32,35,Mutton Rogan Josh,06/06/24,14:17:05,Cancelled,300
8508,12,2,Paneer Butter Masala,05/09/24,07:48:57,Cancelled,564
8509,9,20,Burger,11/02/23,23:15:28,Pending,257
8510,5,31,Paneer Lababdar,29/01/23,21:20:20,Completed,298
8511,16,41,Chole Bhature,31/01/24,05:56:20,Pending,600
8512,7,52,Paneer Butter Masala,22/05/23,18:03:15,Cancelled,181
8513,2,55,Burger,12/04/24,05:40:43,Pending,283
8514,11,62,Chole Bhature,22/11/23,16:39:28,Completed,281
8515,15,11,Chicken Biryani,26/07/23,05:51:24,Pending,332
8516,21,31,Chicken Biryani,04/02/24,16:26:42,Pending,463
8517,12,31,Pasta Alfredo,22/07/24,03:47:17,Pending,413
8518,9,68,Paneer Lababdar,03/12/23,09:28:21,Cancelled,150
8519,20,42,Egg Curry,31/01/24,05:52:57,Completed,202
8520,3,63,Chole Bhature,18/03/24,21:58:29,Completed,162
8521,21,16,Mutton Rogan Josh,22/10/23,17:39:45,Pending,384
8522,20,13,Paneer Lababdar,01/03/23,01:58:07,Completed,216
8523,10,48,Pasta Alfredo,26/03/24,11:23:59,Cancelled,494
8524,31,60,Chicken Biryani,05/12/23,08:45:05,Cancelled,247
8525,6,65,Samosa,22/08/23,09:59:00,Completed,213
8526,3,13,Paneer Butter Masala,13/10/23,16:25:36,Cancelled,199
8527,19,19,Paneer Butter Masala,26/06/23,23:10:14,Completed,343
8528,15,21,Paneer Butter Masala,27/03/24,01:39:08,Cancelled,330
8529,11,62,Samosa,12/09/24,08:49:11,Pending,449
8530,29,16,Prawn Masala,24/08/24,20:12:59,Completed,214
8531,18,17,Egg Curry,15/05/24,14:49:04,Completed,510
8532,1,20,Masala Dosa,11/06/24,07:18:05,Completed,576
8533,21,40,Chole Bhature,20/07/24,13:33:19,Pending,243
8534,7,38,Samosa,13/07/23,10:21:26,Pending,452
8535,28,24,Burger,11/01/24,20:27:47,Completed,204
8536,14,16,Egg Curry,14/12/24,12:00:02,Pending,150
8537,8,32,Paneer Butter Masala,14/09/23,00:39:31,Completed,313
8538,7,28,Mutton Rogan Josh,21/07/24,20:01:23,Cancelled,550
8539,22,52,Samosa,12/06/24,18:23:08,Completed,300
8540,27,12,Chicken Biryani,01/06/24,20:25:08,Completed,254
8541,3,21,Prawn Masala,12/01/23,12:54:55,Pending,209
8542,12,64,Paneer Butter Masala,28/09/23,23:32:32,Pending,245
8543,23,63,Paneer Lababdar,13/04/23,06:34:54,Cancelled,528
8544,22,17,Paneer Lababdar,15/04/23,11:12:41,Pending,213
8545,27,5,Chicken Biryani,24/02/24,12:54:41,Pending,361
8546,30,50,Pasta Alfredo,05/07/23,07:02:59,Completed,376
8547,25,43,Masala Dosa,01/07/24,12:48:14,Cancelled,514
8548,30,35,Pasta Alfredo,23/06/24,02:09:34,Cancelled,398
8549,31,13,Burger,24/02/23,23:34:26,Completed,492
8550,30,52,Prawn Masala,12/07/23,06:38:43,Pending,554
8551,27,55,Paneer Lababdar,28/04/23,15:44:49,Pending,265
8552,27,45,Prawn Masala,16/02/23,11:25:27,Pending,368
8553,10,56,Paneer Butter Masala,07/10/24,03:32:19,Cancelled,473
8554,12,42,Mutton Rogan Josh,02/02/23,08:02:06,Cancelled,237
8555,21,59,Egg Curry,07/11/24,14:57:20,Completed,233
8556,8,67,Mutton Rogan Josh,08/01/24,12:56:59,Completed,188
8557,29,30,Paneer Butter Masala,14/11/23,00:51:35,Cancelled,502
8558,22,19,Masala Dosa,09/09/23,12:27:23,Pending,322
8559,19,1,Mutton Rogan Josh,16/12/23,06:02:36,Pending,261
8560,22,43,Paneer Butter Masala,18/11/23,21:28:41,Cancelled,280
8561,29,12,Pasta Alfredo,19/04/23,12:48:57,Pending,473
8562,2,23,Burger,17/03/23,15:43:13,Completed,477
8563,8,43,Pasta Alfredo,02/06/24,05:29:32,Cancelled,212
8564,5,56,Burger,25/11/23,02:17:55,Pending,216
8565,7,64,Egg Curry,21/10/23,13:23:14,Completed,292
8566,1,63,Prawn Masala,11/06/23,16:15:25,Cancelled,211
8567,22,12,Masala Dosa,16/12/23,18:14:21,Cancelled,451
8568,20,25,Chicken Biryani,10/03/23,10:27:20,Cancelled,167
8569,3,63,Samosa,16/10/23,06:38:40,Cancelled,588
8570,14,6,Chicken Biryani,28/12/24,04:17:49,Cancelled,516
8571,8,68,Egg Curry,11/07/23,20:46:42,Completed,178
8572,28,20,Samosa,04/12/23,13:20:06,Pending,337
8573,16,31,Chole Bhature,06/04/24,06:13:34,Pending,269
8574,16,9,Paneer Butter Masala,15/06/24,16:13:29,Pending,371
8575,29,57,Paneer Lababdar,11/09/23,11:15:22,Cancelled,336
8576,29,67,Mutton Rogan Josh,04/02/23,11:16:43,Pending,323
8577,32,45,Mutton Rogan Josh,08/08/23,02:04:10,Pending,591
8578,14,62,Burger,23/06/23,02:53:29,Cancelled,213
8579,22,61,Samosa,01/03/24,08:07:04,Cancelled,542
8580,30,29,Egg Curry,16/06/24,23:18:59,Cancelled,333
8581,32,15,Samosa,15/06/24,23:36:17,Pending,333
8582,13,34,Samosa,31/08/23,00:03:38,Completed,212
8583,26,7,Masala Dosa,06/01/23,16:49:47,Completed,185
8584,32,29,Paneer Butter Masala,26/07/24,02:51:22,Cancelled,597
8585,27,34,Mutton Rogan Josh,21/09/24,20:01:33,Completed,266
8586,10,1,Chole Bhature,19/12/24,05:50:52,Completed,411
8587,16,31,Samosa,13/03/23,10:16:55,Cancelled,333
8588,29,28,Paneer Lababdar,14/05/24,06:36:49,Completed,227
8589,7,43,Samosa,31/12/24,23:53:55,Pending,372
8590,14,6,Chicken Biryani,12/06/23,12:09:45,Cancelled,187
8591,10,7,Paneer Lababdar,08/10/24,21:35:05,Completed,486
8592,10,24,Burger,04/12/24,23:23:42,Pending,277
8593,1,35,Samosa,20/09/23,16:14:19,Cancelled,210
8594,18,38,Chicken Biryani,16/01/23,12:41:23,Pending,397
8595,28,57,Burger,13/10/24,14:27:40,Cancelled,312
8596,27,29,Burger,01/05/23,11:45:32,Cancelled,177
8597,22,50,Samosa,21/09/24,15:21:49,Pending,212
8598,17,63,Pasta Alfredo,02/04/24,05:58:03,Cancelled,323
8599,7,34,Burger,07/04/24,16:43:45,Pending,278
8600,9,34,Chicken Biryani,12/08/23,09:33:56,Pending,175
8601,17,21,Paneer Butter Masala,02/03/23,09:43:00,Completed,460
8602,8,60,Chicken Biryani,28/02/24,00:50:19,Pending,552
8603,7,38,Chicken Biryani,06/06/24,03:14:40,Pending,233
8604,2,12,Mutton Rogan Josh,16/12/23,04:40:21,Cancelled,343
8605,14,25,Burger,10/07/23,13:35:34,Pending,263
8606,6,33,Masala Dosa,25/03/24,20:56:02,Completed,526
8607,2,28,Chicken Biryani,09/08/23,03:06:51,Completed,530
8608,10,16,Paneer Lababdar,05/10/24,12:14:30,Completed,215
8609,18,38,Egg Curry,24/11/23,15:51:29,Completed,432
8610,23,44,Burger,28/07/24,02:48:37,Completed,454
8611,1,48,Mutton Rogan Josh,26/02/24,01:15:48,Pending,437
8612,22,32,Burger,29/09/23,06:28:08,Cancelled,293
8613,7,23,Pasta Alfredo,18/01/24,21:57:35,Completed,589
8614,22,13,Samosa,29/12/24,22:39:46,Completed,585
8615,10,3,Masala Dosa,18/02/24,21:09:01,Pending,468
8616,22,60,Samosa,16/10/24,18:09:54,Cancelled,496
8617,13,55,Burger,06/12/24,02:32:28,Cancelled,530
8618,25,7,Egg Curry,07/04/23,09:24:23,Cancelled,591
8619,32,26,Egg Curry,28/04/24,22:51:43,Completed,598
8620,32,40,Paneer Lababdar,04/08/24,08:20:32,Completed,596
8621,13,53,Burger,24/02/24,22:23:59,Cancelled,177
8622,8,5,Pasta Alfredo,22/04/24,20:09:18,Pending,323
8623,16,51,Prawn Masala,04/03/23,06:29:43,Cancelled,595
8624,3,19,Samosa,13/04/23,20:13:19,Cancelled,235
8625,20,14,Masala Dosa,18/09/24,10:35:04,Pending,573
8626,6,66,Samosa,21/04/24,00:47:20,Pending,449
8627,11,35,Prawn Masala,12/11/24,02:39:24,Completed,557
8628,19,32,Egg Curry,02/11/24,17:01:29,Pending,308
8629,32,19,Paneer Lababdar,27/03/24,01:45:22,Cancelled,206
8630,21,48,Egg Curry,06/05/23,01:07:31,Cancelled,195
8631,14,67,Paneer Lababdar,23/03/23,10:13:54,Completed,182
8632,16,35,Pasta Alfredo,19/06/24,06:43:40,Pending,500
8633,17,63,Egg Curry,08/01/24,19:20:28,Cancelled,345
8634,7,21,Chole Bhature,11/05/23,22:36:54,Completed,206
8635,6,25,Samosa,17/05/23,08:42:09,Pending,527
8636,7,12,Samosa,10/09/24,12:27:02,Completed,402
8637,8,17,Chicken Biryani,17/05/23,17:35:52,Completed,491
8638,30,59,Mutton Rogan Josh,15/12/24,03:08:04,Pending,182
8639,29,11,Masala Dosa,21/02/24,09:10:33,Pending,409
8640,24,21,Egg Curry,19/09/24,21:23:39,Completed,573
8641,21,37,Mutton Rogan Josh,06/12/24,02:53:04,Completed,323
8642,25,42,Burger,26/05/23,18:26:37,Pending,596
8643,10,39,Paneer Lababdar,12/04/24,14:28:52,Cancelled,585
8644,30,57,Paneer Butter Masala,02/07/24,19:35:00,Pending,336
8645,16,3,Chole Bhature,15/05/24,18:41:06,Cancelled,201
8646,5,55,Pasta Alfredo,13/08/24,15:28:53,Pending,221
8647,32,38,Burger,23/03/23,01:08:49,Pending,237
8648,21,51,Paneer Lababdar,02/01/24,03:23:29,Completed,294
8649,1,29,Mutton Rogan Josh,26/09/24,03:05:56,Cancelled,293
8650,21,12,Burger,24/09/23,00:06:03,Cancelled,202
8651,14,56,Masala Dosa,06/07/23,23:02:53,Completed,260
8652,15,24,Burger,01/10/23,19:21:03,Completed,419
8653,25,58,Egg Curry,27/04/24,10:14:26,Cancelled,443
8654,31,21,Mutton Rogan Josh,05/03/24,03:20:04,Pending,169
8655,8,12,Pasta Alfredo,30/03/23,19:20:17,Cancelled,368
8656,23,62,Paneer Lababdar,04/04/24,18:43:56,Cancelled,225
8657,5,35,Mutton Rogan Josh,13/03/23,12:28:32,Completed,356
8658,21,43,Prawn Masala,19/07/23,18:41:48,Pending,541
8659,29,64,Burger,21/07/24,20:20:58,Pending,259
8660,15,30,Prawn Masala,05/04/23,07:31:23,Cancelled,363
8661,26,66,Mutton Rogan Josh,30/01/24,23:50:45,Completed,550
8662,5,16,Masala Dosa,11/11/24,05:02:03,Pending,453
8663,21,60,Burger,16/07/24,03:51:49,Cancelled,244
8664,18,28,Chole Bhature,21/11/24,20:39:56,Pending,168
8665,23,49,Chicken Biryani,22/10/24,16:55:03,Pending,180
8666,28,38,Pasta Alfredo,22/09/24,01:51:47,Cancelled,437
8667,12,57,Paneer Butter Masala,25/04/24,11:14:14,Cancelled,413
8668,19,12,Masala Dosa,10/11/23,12:57:08,Completed,574
8669,10,11,Paneer Butter Masala,19/11/23,10:32:59,Pending,547
8670,16,50,Samosa,31/01/23,17:32:33,Cancelled,448
8671,23,3,Egg Curry,22/05/24,03:58:11,Completed,576
8672,4,11,Masala Dosa,30/10/23,12:47:17,Cancelled,458
8673,2,46,Paneer Butter Masala,19/01/23,20:33:11,Pending,310
8674,5,12,Mutton Rogan Josh,17/05/23,08:27:33,Completed,200
8675,20,11,Pasta Alfredo,22/01/24,13:46:56,Completed,206
8676,16,28,Paneer Lababdar,23/01/23,17:41:59,Pending,252
8677,32,28,Egg Curry,29/02/24,01:22:00,Completed,375
8678,15,13,Paneer Lababdar,03/04/23,22:56:16,Pending,490
8679,24,43,Chole Bhature,10/04/24,16:03:22,Cancelled,408
8680,25,50,Masala Dosa,22/06/23,23:11:43,Cancelled,523
8681,2,39,Prawn Masala,04/08/24,10:42:35,Pending,196
8682,2,14,Paneer Lababdar,22/09/23,13:03:06,Cancelled,176
8683,9,35,Prawn Masala,07/10/24,15:12:19,Cancelled,427
8684,10,41,Pasta Alfredo,12/09/24,17:19:53,Completed,488
8685,23,64,Samosa,29/02/24,07:09:27,Cancelled,600
8686,24,1,Prawn Masala,12/04/24,15:15:14,Completed,228
8687,31,36,Samosa,19/10/24,20:45:15,Completed,249
8688,16,66,Mutton Rogan Josh,07/04/24,09:11:04,Completed,307
8689,3,57,Paneer Lababdar,11/05/23,12:50:07,Completed,397
8690,3,2,Pasta Alfredo,04/05/24,08:53:51,Cancelled,247
8691,10,10,Egg Curry,05/08/24,08:04:43,Completed,344
8692,23,31,Egg Curry,18/08/24,22:16:22,Pending,272
8693,7,22,Pasta Alfredo,19/10/23,02:26:49,Cancelled,567
8694,28,64,Burger,23/08/23,16:53:50,Pending,212
8695,28,53,Mutton Rogan Josh,13/10/24,10:11:03,Cancelled,593
8696,29,2,Chicken Biryani,19/02/24,00:03:44,Pending,551
8697,12,53,Pasta Alfredo,20/05/23,08:10:38,Pending,303
8698,1,67,Prawn Masala,29/02/24,13:08:08,Completed,401
8699,13,59,Egg Curry,17/07/24,07:37:53,Completed,387
8700,18,28,Burger,16/09/23,16:53:54,Pending,218
8701,21,7,Egg Curry,19/03/23,01:32:06,Completed,188
8702,25,54,Paneer Butter Masala,02/05/24,00:57:04,Completed,414
8703,7,40,Mutton Rogan Josh,11/03/23,14:00:12,Cancelled,212
8704,29,6,Egg Curry,28/10/23,08:20:17,Completed,194
8705,12,52,Chicken Biryani,26/02/23,02:09:52,Pending,493
8706,19,51,Paneer Lababdar,05/02/23,18:55:15,Completed,349
8707,1,15,Paneer Butter Masala,26/01/24,16:42:16,Cancelled,526
8708,22,59,Samosa,26/02/23,20:12:37,Pending,553
8709,18,55,Samosa,10/09/23,02:04:49,Completed,273
8710,25,29,Samosa,24/06/23,10:39:14,Completed,500
8711,5,52,Burger,16/03/24,04:01:37,Pending,232
8712,12,42,Samosa,02/10/23,05:06:08,Completed,490
8713,19,5,Chicken Biryani,21/10/23,00:52:06,Pending,531
8714,27,61,Mutton Rogan Josh,09/05/24,19:46:13,Cancelled,181
8715,23,65,Burger,22/07/24,04:25:21,Completed,163
8716,4,13,Egg Curry,21/09/24,12:06:08,Completed,342
8717,25,64,Prawn Masala,13/08/23,20:26:21,Completed,492
8718,3,27,Mutton Rogan Josh,28/06/23,09:22:57,Cancelled,520
8719,21,31,Prawn Masala,18/08/24,09:55:16,Completed,364
8720,20,45,Chole Bhature,24/12/23,01:56:11,Cancelled,394
8721,29,39,Chicken Biryani,04/05/24,13:28:00,Pending,422
8722,8,34,Burger,09/03/24,07:38:13,Pending,445
8723,14,45,Prawn Masala,28/01/24,09:25:34,Completed,498
8724,3,67,Egg Curry,24/07/23,22:23:57,Pending,426
8725,23,48,Pasta Alfredo,13/06/23,00:21:49,Completed,233
8726,31,31,Paneer Butter Masala,22/05/23,17:03:07,Cancelled,473
8727,29,39,Prawn Masala,16/01/24,10:39:28,Cancelled,176
8728,19,46,Mutton Rogan Josh,28/12/24,00:40:45,Cancelled,496
8729,13,29,Prawn Masala,23/01/23,01:12:21,Pending,200
8730,9,43,Prawn Masala,22/11/24,14:02:52,Completed,311
8731,12,38,Chole Bhature,29/01/24,00:59:56,Completed,439
